WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
205,PPOIL,Latin America and the Caribbean,"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUNO,Latin America and the Caribbean,"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,POLVOIL,Latin America and the Caribbean,"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PFISH,Latin America and the Caribbean,"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PGNUTS,Latin America and the Caribbean,"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMEATW,Latin America and the Caribbean,"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEEF,Latin America and the Caribbean,"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLAMB,Latin America and the Caribbean,"Lamb, frozen carcass Smithfield London, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPORK,Latin America and the Caribbean,"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PPOULT,Latin America and the Caribbean,"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSEAFW,Latin America and the Caribbean,Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSALM,Latin America and the Caribbean,"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSHRI,Latin America and the Caribbean,"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAW,Latin America and the Caribbean,"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAISA,Latin America and the Caribbean,"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSUGAUSA,Latin America and the Caribbean,"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBANSOP,Latin America and the Caribbean,"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PORANG,Latin America and the Caribbean,"Oranges, miscellaneous oranges French import price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PBEVEW,Latin America and the Caribbean,"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFW,Latin America and the Caribbean,Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFOTM,Latin America and the Caribbean,"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOFFROB,Latin America and the Caribbean,"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOCO,Latin America and the Caribbean,"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTEA,Latin America and the Caribbean,"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRAWMW,Latin America and the Caribbean,"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIMBW,Latin America and the Caribbean,Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHARDW,Latin America and the Caribbean,Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGSK,Latin America and the Caribbean,"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWMAL,Latin America and the Caribbean,"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSOFTW,Latin America and the Caribbean,Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLOGORE,Latin America and the Caribbean,"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PSAWORE,Latin America and the Caribbean,"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOTTIND,Latin America and the Caribbean,"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLW,Latin America and the Caribbean,Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLF,Latin America and the Caribbean,"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PWOOLC,Latin America and the Caribbean,"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PRUBB,Latin America and the Caribbean,"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PHIDE,Latin America and the Caribbean,"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PMETAW,Latin America and the Caribbean,"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PCOPP,Latin America and the Caribbean,"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PALUM,Latin America and the Caribbean,"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PIORECR,Latin America and the Caribbean,"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PTIN,Latin America and the Caribbean,"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PNICK,Latin America and the Caribbean,"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PZINC,Latin America and the Caribbean,"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PLEAD,Latin America and the Caribbean,"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PURAN,Latin America and the Caribbean,"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDP_RPCH,Middle East and Central Asia,"Gross domestic product, constant prices",,Percent change,,,-1.932,-0.161,0.399,0.704,0.258,1.191,2.001,-0.068,3.317,4.3,8.675,8.529,4.935,0.197,1.419,1.74,4.458,2.954,3.616,2.324,5.515,2.49,3.139,10.195,8.831,5.865,6.226,5.942,4.856,1.222,4.986,4.724,5.051,2.966,3.382,3.047,4.342,2.222,2.755,1.597,-2.739,4.623,5.315,2.925,3.544,3.612,3.58,3.686,3.727,
400,NGDP_RPCHMK,Middle East and Central Asia,"Gross domestic product, constant prices",,Percent change (market exchange rates),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDPD,Middle East and Central Asia,"Gross domestic product, current prices",,U.S. dollars,Billions,,551.333,582.337,575.296,584.721,593.337,611.656,620.312,735.241,771.898,884.157,"1,122.36",808.749,599.728,640.815,686.96,776.38,880.414,933.844,944.928,"1,065.78","1,258.49","1,208.28","1,024.57","1,164.88","1,397.81","1,708.84","2,045.02","2,443.39","3,025.31","2,723.96","3,185.22","3,771.69","3,889.28","4,027.04","4,124.85","3,685.80","3,637.78","3,744.50","3,817.27","3,818.61","3,394.42","3,979.47","4,784.51","4,652.57","4,816.88","5,069.71","5,333.57","5,613.44","5,929.63",
400,PPPGDP,Middle East and Central Asia,"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,"1,286.25","1,396.51","1,447.99","1,497.09","1,545.42","1,604.65","1,649.56","1,683.10","1,787.80","1,926.62","2,183.71","2,430.69","2,857.26","2,916.70","3,017.93","3,127.30","3,324.71","3,476.84","3,720.32","3,851.74","4,152.82","4,346.87","4,564.55","5,078.38","5,638.89","6,151.23","6,722.44","7,304.73","7,797.93","7,928.83","8,417.04","8,793.48","9,221.30","9,412.72","9,561.49","8,981.71","9,077.63","9,526.27","10,017.26","10,348.16","10,155.14","11,002.49","12,386.06","13,230.70","14,001.16","14,780.30","15,591.79","16,457.24","17,389.22",
400,NGDP_D,Middle East and Central Asia,"Gross domestic product, deflator",,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,NGDPRPPPPC,Middle East and Central Asia,"Gross domestic product per capita, constant prices",,Purchasing power parity; 2017 international dollar,Units,,"10,497.50","10,072.34","9,535.09","9,215.80","8,937.33","8,751.31","8,582.32","8,342.67","8,319.13","8,382.50","8,543.79","8,964.14","8,531.94","8,302.08","8,217.16","8,192.09","8,395.22","8,473.75","8,622.87","8,629.94","8,944.67","9,025.28","8,877.68","9,165.11","9,684.54","10,052.47","10,441.22","10,824.22","11,025.24","10,914.65","11,211.03","11,486.80","11,495.51","11,561.55","11,673.72","11,762.38","12,014.65","11,971.59","12,037.02","11,990.58","11,424.23","12,137.46","12,542.69","12,678.45","12,897.37","13,128.66","13,360.00","13,609.45","13,849.44",
400,PPPPC,Middle East and Central Asia,"Gross domestic product per capita, current prices",,Purchasing power parity; international dollars,Units,,"5,005.96","5,265.31","5,292.67","5,305.87","5,306.14","5,339.94","5,326.50","5,291.43","5,469.40","5,741.05","6,086.47","6,608.80","6,379.59","6,370.42","6,437.92","6,559.35","6,839.89","7,014.00","7,211.65","7,296.27","7,733.58","7,962.67","7,953.73","8,443.52","9,189.96","9,821.59","10,511.51","11,178.23","11,600.88","11,554.56","12,015.37","12,806.07","12,914.88","12,910.23","12,824.16","11,802.34","11,683.64","11,971.59","12,326.42","12,499.09","12,064.13","13,393.06","14,809.80","15,542.24","16,160.82","16,763.22","17,376.33","18,022.41","18,685.89",
400,NGAP_NPGDP,Middle East and Central Asia,Output gap,,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PPPSH,Middle East and Central Asia,Gross domestic product based on purchasing-power-parity (PPP) share of world total,"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",Percent,,,9.579,9.335,9.084,8.825,8.421,8.183,7.97,7.647,7.506,7.509,7.887,8.291,8.583,8.396,8.263,8.091,8.136,8.04,8.281,8.173,8.222,8.219,8.266,8.667,8.902,8.988,9.052,9.085,9.241,9.373,9.336,9.186,9.149,8.904,8.719,8.024,7.81,7.783,7.718,7.623,7.614,7.439,7.575,7.583,7.624,7.658,7.69,7.737,7.788,
400,NID_NGDP,Middle East and Central Asia,Investment,,Percent of GDP,,,26.397,25.186,24.515,26.838,25.594,22.556,21.404,18.797,19.888,24.007,27.479,30.516,24.188,22.821,21.49,21.772,22.287,22.084,24.001,23.335,24.376,26.941,25.073,26.061,26.235,25.494,25.69,28.757,29.143,30.446,28.605,26.236,26.226,25.849,27.172,27.973,27.435,27.324,25.975,26.402,25.374,24.298,24.941,25.424,25.831,26.019,26.261,26.423,26.565,
400,NGSD_NGDP,Middle East and Central Asia,Gross national savings,,Percent of GDP,,,38.269,36.393,26.392,23.732,24.771,18.884,17.172,17.966,16.824,20.401,28.119,23.872,21.064,20.333,20.073,22.708,24.216,23.959,21.265,24.649,30.867,29.595,27.933,31.229,32.332,37.073,38.281,38.536,40.229,31.344,34.135,38.148,36.962,34.879,32.813,24.679,24.158,26.374,28.73,26.503,22.325,27.328,32.162,28.905,27.794,27.102,26.821,26.499,26.189,
400,PCPIPCH,Middle East and Central Asia,"Inflation, average consumer prices",,Percent change,,,11.366,10.903,9.504,8.942,7.274,6.099,11.338,14.421,11.638,9.878,6.807,13.475,16.504,35.586,35.724,25.291,12.927,8.238,6.339,5.67,3.78,3.827,4.947,5.16,5.961,7.003,8.103,10.257,12.23,6.664,6.548,9.039,8.968,8.4,6.472,5.586,5.88,7.065,9.951,7.638,10.385,12.787,14.269,15.874,12.018,8.281,7.053,6.736,6.423,
400,PCPIEPCH,Middle East and Central Asia,"Inflation, end of period consumer prices",,Percent change,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.714,17.554,11.865,38.695,33.124,19.537,10.863,7.765,5.964,5.57,3.351,4.09,5.911,5.652,7.65,6.169,9.912,10.48,11.892,5.532,8.154,8.659,10.135,6.485,6.252,5.462,6.501,7.505,10.625,6.498,12.853,12.45,15.57,15.306,9.641,7.438,6.935,6.59,6.216,
400,TRADEPCH,Middle East and Central Asia,Trade volume of goods and services,,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,TM_RPCH,Middle East and Central Asia,Volume of imports of goods and services,,Percent change,,,7.954,15.327,2.094,1.437,-4.826,-10.48,-17.013,-6.335,-4.843,10.466,9.37,21.363,1.097,-3.555,-11.372,2.696,7.566,8.291,0.863,0.509,7.149,7.227,6.826,9.749,15.003,13.632,11.154,20.331,14.416,-5.201,-1.209,5.648,9.224,6.469,7.886,2.081,-0.736,2.582,0.358,-1.133,-15.389,5.383,10.031,0.084,2.693,4.057,3.84,3.632,3.158,
400,TMG_RPCH,Middle East and Central Asia,Volume of imports of goods,,Percent change,,,9.888,16.039,7.803,3.954,-6.957,-10.477,-14.09,-8.912,-1.547,6.809,20.049,14.19,-0.796,0.039,-7.965,6.503,4.838,5.069,5.079,-0.73,4.84,9.034,5.958,9.708,16.227,13.587,8.621,21.851,16.156,-6.109,-0.928,7.191,10.32,6.499,4.121,2.731,0.142,2.021,-1.945,-0.043,-11.742,4.96,11.093,0.05,2.638,4.384,4.305,3.991,3.469,
400,TX_RPCH,Middle East and Central Asia,Volume of exports of goods and services,,Percent change,,,-10.827,5.382,-9.868,-12.684,-5.325,-8.782,8.072,3.767,6.935,9.909,12.58,6.909,10.248,10.762,1.523,2.417,2.417,5.58,1.133,0.891,9.035,2.608,1.892,14.218,10.732,9.962,6.207,7.895,5.273,-6.239,6.487,8.4,5.835,2.162,3.069,4.963,2.799,1.456,1.898,-2.043,-9.452,3.304,11.385,2.272,3.721,4.531,4.514,4.547,4.266,
400,TXG_RPCH,Middle East and Central Asia,Volume of exports of goods,,Percent change,,,-14.36,3.912,-14.006,-12.626,-5.696,-10.782,8.467,-2.492,9.273,13.341,14.182,7.45,13.566,10.874,-0.293,2.249,3.701,3.992,-0.313,5.962,12.087,1.594,1.638,13.91,10.726,9.073,4.922,7.37,7.564,-7.576,7.003,9.5,6.501,1.629,0.201,2.344,1.978,1.823,0.702,-3.927,-5.277,3.738,7.995,1.66,3.43,4.144,4.375,4.401,4.244,
400,TTPCH,Middle East and Central Asia,Terms of trade of goods and services,,Percent change,,,38.058,1.029,-5.434,-8.475,0.764,-0.801,-36.227,5.49,-11.303,7.816,11.45,-7.53,-0.598,-6.844,-3.521,-3.322,11.423,-0.627,-16.51,21.589,24.699,-3.27,3.345,1.603,6.216,15.369,5.225,2.839,11.741,-16.1,6,12.203,-1.524,0.124,-4.166,-22.389,-5.062,8.8,9.718,-4.562,-14.604,18.749,10.796,-11.807,-4.642,-2.412,-2.209,-2.159,-2.086,
400,TTTPCH,Middle East and Central Asia,Terms of trade of goods,,Percent change,,,42.489,3.777,-2.637,-6.116,-0.763,0.543,-39.318,6.666,-16.343,6.273,19.404,-4.694,-1.982,-10.207,-1.174,6.098,9.762,-0.707,-18.97,22.086,24.947,-5.017,4.15,1.253,7.515,17.845,6.627,3.362,10.484,-17.19,7.176,13.465,-2.344,0.404,-3.901,-24.138,-5.39,9.751,10.735,-5.119,-17.67,21.036,14.262,-13.09,-5.553,-2.873,-2.406,-2.354,-2.305,
400,TXGM_D,Middle East and Central Asia,Export price of manufactures,,"U.S. dollars; index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,TXGM_DPCH,Middle East and Central Asia,Export price of manufactures,,U.S. dollars; annual percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,LUR,Middle East and Central Asia,Unemployment rate,,Percent of total labor force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,LE,Middle East and Central Asia,Employment,,"Index, 2000=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GGR_NGDP,Middle East and Central Asia,General government revenue,"Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government's net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.355,n/a,n/a,24.04,24.789,25.841,25.731,n/a,23.649,28.387,25.432,25.374,26.597,29.132,33.544,34.05,31.915,36.615,28.618,30.052,31.811,33.683,32.373,29.916,24.071,22.319,23.681,27.232,26.931,24.587,25.512,27.776,26.887,26.288,25.802,25.439,25.105,24.619,
400,GGX_NGDP,Middle East and Central Asia,General government total expenditure,"Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.",Percent of GDP,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.757,23.582,25.448,27.455,25.986,26.702,25.411,25.201,25.488,27.889,31.367,29.229,28.433,29.408,30.403,31.465,31.144,29.991,28.498,28.98,29.648,32.489,27.992,26.362,28.388,28.452,28.142,27.697,27.334,26.96,
